Gameno,Group,TeamId,Continent,Opponent,Score,Win,Ranking202306,Formation,Position,Best,PassesAttempted,PassesCompleted,PassesCompletedPct,SwitchesOfPlay,CrossesAttempted,CrossesCompleted,LineBreaksAttempted,LineBreaksCompleted,LineBreaksCompletedPct,Ballprogressins,Takeone,StepIns,AttemptsatGoal,Goals,TotalOffers,InFront,InBetween,OutToIn,IntoOut,InBehind,NoMovement,OffersReceived,TacklesMade,TacklesWon,Blocks,Interceptions,PressingDirect,PressingIndirect,DuelsWonAerial,DuelsWonPhysical,PossessionContestsWon,Clearances,LooseBallReceptions,PushingOn,PushingOnIntoPressing,PossessionRegains,PossessionInterrupted,TotalDistance_m,WalkingDistance,JoggingDistance,RunningDistance,VeryHighSpeedDistance,MaxSprintDistance,HighSpeedRunCount,TopSpeedSprintCount,TopSpeed,TeamScore,Defenders,Midfielders,Forwards,TacklesWonPct,CrossesCompletedPct
20,C,ZAMBIA,CAF,SPAIN,0?€5,LOSE,77,4_2_3_1,DF,STARTING,42,22,52%,0,3,1,23,12,52%,2,1,1,1,0,10,5,0,0,0,1,4,2,9,2,6,4,13,26,0,0,0,3,6,41,22,6,11,10189.7,3175.1,3997.4,2288.6,507.4,221.1,198,52,29.3,0,4,5,1,22.22222222,33.33333333
20,C,ZAMBIA,CAF,SPAIN,0?€5,LOSE,77,4_2_3_1,FW,STARTING,14,7,50%,0,3,0,5,0,0%,2,1,1,4,0,29,0,9,0,0,17,3,8,3,1,1,1,4,45,0,1,1,0,8,34,16,2,2,10699.3,3690.2,2883.5,2281.1,972.6,872,196,85,32.7,0,4,5,1,33.33333333,0
20,C,ZAMBIA,CAF,SPAIN,0?€5,LOSE,77,4_2_3_1,MF,STARTING,26,16,62%,0,0,0,6,2,33%,1,1,0,0,0,22,4,11,0,3,1,3,9,4,0,3,1,8,55,0,0,0,0,8,40,25,3,1,10852.3,1897,4648.1,3655.1,604.5,47.8,262,50,30.7,0,4,5,1,0,0
20,C,ZAMBIA,CAF,SPAIN,0?€5,LOSE,77,4_2_3_1,DF,STARTING,33,20,61%,0,0,0,12,5,41%,0,0,0,0,0,2,1,0,0,0,0,1,1,9,3,5,1,13,28,3,0,4,2,13,29,15,9,1,10146.9,3377.9,4045.6,1959.4,501.3,262.8,180,48,30.7,0,4,5,1,33.33333333,0
20,C,ZAMBIA,CAF,SPAIN,0?€5,LOSE,77,4_2_3_1,MF,STARTING,21,10,48%,0,2,0,8,1,12%,1,0,1,0,0,15,6,4,0,0,3,2,5,7,0,3,0,16,52,0,0,1,9,6,90,33,4,9,13315.6,2743,5559.3,4418.1,575.2,18.6,303,42,27.9,0,4,5,1,0,0
20,C,ZAMBIA,CAF,SPAIN,0?€5,LOSE,77,4_2_3_1,DF,STARTING,7,6,86%,0,0,0,3,3,100%,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,5,1,0,8,0,0,0,8,1,8,1,7,9,9017.7,3153.5,3993.9,1401.4,301.2,166.8,151,28,31.5,0,4,5,1,0,0
20,C,ZAMBIA,CAF,SPAIN,0?€5,LOSE,77,4_2_3_1,FW,STARTING,18,13,72%,1,2,1,10,5,50%,7,5,2,3,0,29,1,11,2,3,9,3,6,6,1,3,2,8,63,1,1,3,1,15,44,36,5,4,12910.7,3498.8,4857,2997.9,912.8,644.2,242,86,33.2,0,4,5,1,16.66666667,50
20,C,ZAMBIA,CAF,SPAIN,0?€5,LOSE,77,4_2_3_1,GK,STARTING,31,12,39%,0,0,0,27,8,29%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,19,0,4495,3261.1,951.1,260.7,22,0,34,3,23.1,0,4,5,1,0,0
20,C,ZAMBIA,CAF,SPAIN,0?€5,LOSE,77,4_2_3_1,FW,STARTING,9,6,67%,0,1,0,1,1,100%,1,1,0,0,0,17,1,2,1,0,8,5,4,3,2,0,1,3,32,0,0,0,0,0,24,19,3,0,4399.9,1129,1800.9,1162,238.5,69.5,98,19,25.9,0,4,5,1,66.66666667,0
20,C,ZAMBIA,CAF,SPAIN,0?€5,LOSE,77,4_2_3_1,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0
20,C,ZAMBIA,CAF,SPAIN,0?€5,LOSE,77,4_2_3_1,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0
20,C,ZAMBIA,CAF,SPAIN,0?€5,LOSE,77,4_2_3_1,MF,Substitutions,10,8,80%,0,0,0,4,2,50%,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,23,0,0,1,1,2,32,14,3,2,6968.1,2259,2238.1,2075.8,358.9,36.2,162,31,26.8,0,4,5,1,0,0
20,C,ZAMBIA,CAF,SPAIN,0?€5,LOSE,77,4_2_3_1,FW,Substitutions,7,2,29%,0,1,0,1,0,0%,0,0,0,0,0,6,4,2,0,0,0,0,2,1,1,0,0,1,14,1,0,1,0,4,10,8,2,0,2468.2,696.5,940.9,641.7,158.2,30.9,46,9,26.5,0,4,5,1,100,0
20,C,ZAMBIA,CAF,SPAIN,0?€5,LOSE,77,4_2_3_1,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0
20,C,ZAMBIA,CAF,SPAIN,0?€5,LOSE,77,4_2_3_1,MF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0
20,C,ZAMBIA,CAF,SPAIN,0?€5,LOSE,77,4_2_3_1,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0
20,C,ZAMBIA,CAF,SPAIN,0?€5,LOSE,77,4_2_3_1,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0
20,C,ZAMBIA,CAF,SPAIN,0?€5,LOSE,77,4_2_3_1,FW,Substitutions,11,9,82%,0,0,0,2,1,50%,0,0,0,2,0,13,3,1,0,1,5,3,2,3,1,4,1,5,24,2,0,3,0,2,30,18,2,4,7980.8,2106.9,3087,2041.5,581.8,163.6,153,41,27.6,0,4,5,1,33.33333333,0
20,C,ZAMBIA,CAF,SPAIN,0?€5,LOSE,77,4_2_3_1,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0
20,C,ZAMBIA,CAF,SPAIN,0?€5,LOSE,77,4_2_3_1,DF,Substitutions,2,1,50%,0,0,0,1,0,0%,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,1,1835,622.6,723.4,355.8,72.9,60.4,36,10,26.1,0,4,5,1,0,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,DF,STARTING,49,40,82%,0,0,0,13,7,53%,1,1,0,1,0,21,10,0,0,1,3,7,8,3,1,0,1,5,11,0,0,0,5,8,22,6,2,6,9236.8,2918.8,3879.4,1864,429.5,144.1,167,33,27.4,0,4,4,2,33.33333333,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,MF,STARTING,21,14,67%,0,2,0,3,0,0%,1,1,0,0,0,14,6,3,0,0,2,3,8,1,0,0,0,2,14,0,0,1,2,6,6,5,1,2,5893.2,1509.8,2467.5,1485.7,353.6,76,122,30,25.9,0,4,4,2,0,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,DF,STARTING,35,26,74%,0,2,0,10,5,50%,1,0,1,0,0,6,1,0,0,0,0,5,3,0,0,2,2,1,7,0,1,1,12,3,16,2,9,8,9810.3,3460.1,4365.6,1634.4,223.7,126.6,160,27,27,0,4,4,2,0,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,MF,STARTING,55,40,73%,0,1,0,20,13,65%,3,2,1,1,0,45,27,13,0,0,1,4,14,8,0,4,3,10,26,3,0,4,6,17,46,16,4,9,11153.5,3389.5,3785.5,3366.1,581.1,31.2,242,44,25,0,4,4,2,0,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,FW,STARTING,38,26,68%,0,0,0,13,7,53%,0,0,0,0,0,6,0,0,0,0,0,6,5,3,1,1,1,5,1,3,0,3,16,7,8,2,9,10,9360.3,3782.5,3630.8,1570.7,315.4,60.8,138,23,26,0,4,4,2,33.33333333,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,GK,STARTING,18,5,28%,0,0,0,6,1,16%,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,4,0,0,5,1,4936.1,3928.2,819.4,183.1,5.4,0,30,1,28.3,0,4,4,2,0,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,MF,STARTING,37,33,89%,2,0,0,12,10,83%,0,0,0,0,0,37,25,7,0,1,0,4,13,11,5,4,2,11,11,1,0,2,4,12,38,7,8,11,11149.4,3360.4,4766.4,2426.1,498.4,99.2,205,38,26.4,0,4,4,2,45.45454545,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,FW,STARTING,19,18,95%,0,3,1,4,3,75%,2,1,1,0,0,56,6,23,3,5,10,9,15,1,0,5,1,4,20,3,0,4,1,3,20,15,5,5,9846.3,2838.7,3232.6,3022.8,586.8,164.4,241,55,26.2,0,4,4,2,0,33.33333333
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,DF,STARTING,39,28,72%,0,5,0,24,11,45%,1,0,1,1,0,25,9,0,0,0,4,12,9,1,0,2,1,2,7,4,2,6,8,15,19,3,4,6,11156.7,3277.8,4336.6,2799.2,608,133.9,218,44,29.2,0,4,4,2,0,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,DF,STARTING,20,14,70%,0,0,0,4,3,75%,3,3,0,1,0,13,2,4,0,2,5,0,4,2,0,0,0,4,25,1,0,1,1,9,32,16,0,1,9999.8,3384.9,3632.9,2404,458,120,195,40,26.4,0,4,4,2,0,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,MF,STARTING,26,20,77%,0,1,0,7,5,71%,2,1,1,1,0,33,2,10,1,5,9,6,11,5,2,1,0,5,30,0,0,0,1,7,31,16,3,2,10797.7,3679.8,3662.6,2494.3,754.8,206.2,219,60,29.4,0,4,4,2,40,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,FW,Substitutions,22,15,68%,0,3,0,7,5,71%,0,0,0,3,0,14,3,6,0,1,3,1,9,0,0,1,0,0,10,0,0,1,0,5,4,3,1,0,5391.5,1954.4,1696.2,1323.6,301.9,115.9,112,25,28.9,0,4,4,2,0,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,FW,Substitutions,9,7,78%,0,0,0,2,1,50%,0,0,0,0,0,13,2,1,0,0,3,7,4,0,0,1,1,0,4,0,0,0,0,2,5,3,1,1,2345.4,570.9,836.1,616.6,253.1,68.7,60,20,26.5,0,4,4,2,0,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,MF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,MF,Substitutions,3,1,33%,0,0,0,1,1,100%,0,0,0,0,0,3,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,4,2,0,0,809.9,208.8,223.1,297.2,80.8,0,25,6,24.1,0,4,4,2,0,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
8,D,CHINAPR,AFC,DENMARK,0?€1,LOSE,14,4_4_2,DF,Substitutions,5,4,80%,0,0,0,4,3,75%,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,1,2,2,0,2,1240.5,417.4,517.5,208,38.2,59.3,24,4,29,0,4,4,2,0,0
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,GK,STARTING,13,4,0.31,0,0,0,7,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3253.9,2761.9,418.5,68,5.5,0,10,1,20,1,4,4,2,0,0
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,DF,STARTING,33,27,0.82,0,2,0,13,10,0.76,2,2,0,0,0,9,4,1,0,0,0,4,5,3,0,3,0,4,11,0,0,0,5,4,27,7,3,8,8118.4,2496.4,3318,1907.8,284.1,111.2,158,30,29.6,1,4,4,2,0,0
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,FW,STARTING,19,14,0.74,0,2,0,4,2,0.5,0,0,0,1,1,25,5,10,3,0,5,2,9,1,0,3,0,4,39,0,0,0,0,4,32,20,0,2,8421.9,2851.7,3347.7,1804,302.3,116.2,152,32,27.5,1,4,4,2,0,0
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,DF,STARTING,16,10,0.62,0,0,0,8,4,0.5,0,0,0,0,0,4,2,0,0,0,0,2,1,0,0,5,2,4,12,3,1,4,11,3,25,5,6,10,10221,3860.5,4199.8,1672.2,364.9,123.7,143,33,26.6,1,4,4,2,0,0
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,DF,STARTING,17,13,0.76,0,0,0,7,5,0.71,0,0,0,0,0,3,0,0,0,0,0,3,2,3,0,3,1,4,4,1,0,1,6,7,21,3,4,10,9461.2,3852.6,3856.4,1445.7,216.7,89.9,126,20,29.1,1,4,4,2,0,0
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,MF,STARTING,31,30,0.97,0,0,0,13,12,0.92,0,0,0,3,0,10,4,2,0,1,0,3,5,2,0,0,0,2,13,4,0,5,4,12,33,5,3,2,11166.2,3716.1,4611.7,2273.4,499.1,64.8,196,40,27.8,1,4,4,2,0,0
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,FW,STARTING,24,16,0.67,0,0,0,5,3,0.6,0,0,0,0,0,27,2,16,0,1,6,2,12,4,1,2,0,8,49,0,0,1,1,4,23,8,1,4,12202.3,3472.8,4384.3,3436.2,799.3,109.8,287,61,27.4,1,4,4,2,25,0
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,DF,STARTING,44,24,0.55,0,4,0,23,8,0.34,2,0,2,1,0,16,2,0,0,0,1,13,7,6,3,5,1,11,28,4,0,4,11,7,45,25,9,10,11108.1,3686.8,3970,2509.3,720.9,221.1,212,65,29.8,1,4,4,2,50,0
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,MF,STARTING,22,17,0.77,0,2,1,4,2,0.5,0,0,0,0,0,7,5,2,0,0,0,0,1,3,1,0,0,5,12,1,0,1,4,4,32,9,4,2,10086.5,3140.9,4013.4,2475.2,431.7,24.2,208,32,28.1,1,4,4,2,33.33333333,50
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,MF,STARTING,12,8,0.67,0,0,0,3,1,0.33,0,0,0,1,0,16,0,4,1,3,4,4,9,3,0,2,0,7,38,3,0,3,1,1,17,8,1,3,10157.5,3355,3522.6,2797.4,418.5,65,217,36,32.9,1,4,4,2,0,0
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,MF,STARTING,28,21,0.75,0,2,0,6,5,0.83,0,0,0,0,0,45,6,7,1,6,11,14,18,5,1,4,0,4,55,0,0,0,0,11,51,36,2,4,10588.9,4133.9,3269.9,2550.9,470.1,164.1,218,47,26.4,1,4,4,2,20,0
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,955.7,295.4,390.4,178.8,49.5,41.6,18,6,25.6,1,4,4,2,0,0
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,0,0
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,DF,Substitutions,9,4,0.44,0,0,0,5,1,0.2,0,0,0,0,0,6,4,0,0,0,0,2,3,4,1,2,0,2,3,0,0,0,2,0,13,1,3,3,2954.5,862.4,1184.5,746.3,108.7,52.6,60,10,25.9,1,4,4,2,25,0
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,MF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,0,0
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,MF,Substitutions,2,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,1,3,0,1,0,4,5,0,0,1,0,2,7,5,1,2,1223.6,219.5,518.3,345.7,110.1,30,32,11,27.9,1,4,4,2,0,0
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,0,0
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,MF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,0,0
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,0,0
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,MF,Substitutions,5,4,0.8,0,3,0,2,2,1,1,1,0,0,0,9,0,2,1,1,5,0,5,1,0,0,0,0,13,0,0,0,0,2,8,2,0,1,2989.1,1014.2,776.3,987.6,159.3,51.7,77,16,25.6,1,4,4,2,0,0
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,0,0
39,D,CHINAPR,AFC,ENGLAND,1?€6,LOSE,14,4_4_2,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,0,0
26,D,CHINAPR,AFC,HAITI,1?€0,WIN,14,4_2_3_1,GK,STARTING,27,16,59%,0,0,0,13,5,38%,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,3844,3130.9,466.7,226.4,20,0,20,1,24.3,1,4,5,1,0,0
26,D,CHINAPR,AFC,HAITI,1?€0,WIN,14,4_2_3_1,DF,STARTING,36,29,81%,0,3,1,8,6,75%,1,1,0,0,0,22,7,0,0,0,4,11,12,6,2,3,0,9,6,3,0,4,7,4,31,10,9,3,10074,3657.9,3927.8,1955.4,330.4,202.5,155,28,30.9,1,4,5,1,33.33333333,33.33333333
26,D,CHINAPR,AFC,HAITI,1?€0,WIN,14,4_2_3_1,DF,STARTING,53,46,87%,1,0,0,11,7,63%,0,0,0,1,0,29,2,4,0,2,0,21,16,1,0,1,0,3,7,4,0,4,13,7,8,2,9,7,10112.4,3734.5,4161.2,1752.5,325.6,138.5,149,24,27.3,1,4,5,1,0,0
26,D,CHINAPR,AFC,HAITI,1?€0,WIN,14,4_2_3_1,MF,STARTING,9,7,78%,0,3,1,2,1,50%,0,0,0,1,0,25,2,16,0,1,3,3,4,8,0,0,0,7,4,2,0,2,0,2,4,2,0,3,3334.4,1038.3,1049,977.6,246.7,23,77,20,26,1,4,5,1,0,33.33333333
26,D,CHINAPR,AFC,HAITI,1?€0,WIN,14,4_2_3_1,DF,STARTING,41,37,90%,0,1,0,16,13,81%,0,0,0,1,0,25,2,16,0,1,3,3,4,3,1,3,3,5,6,2,0,2,10,8,4,3,9,7,9060.7,3875.3,3371.5,1548.5,168.5,97.9,133,18,28.1,1,4,5,1,33.33333333,0
26,D,CHINAPR,AFC,HAITI,1?€0,WIN,14,4_2_3_1,MF,STARTING,37,32,86%,0,0,0,13,9,69%,4,1,3,1,0,3,0,0,0,0,1,2,1,1,1,2,1,2,5,3,0,4,7,8,5,0,4,5,11068.5,3748.9,4532.6,2396.3,390.7,0,175,25,24,1,4,5,1,100,0
26,D,CHINAPR,AFC,HAITI,1?€0,WIN,14,4_2_3_1,FW,STARTING,8,7,88%,0,2,0,2,0,0%,1,1,0,1,0,34,21,8,0,2,1,2,15,2,1,1,0,3,4,1,0,1,0,1,9,2,2,0,3951.8,1350.7,1397.8,865.1,137.9,200,78,25,30,1,4,5,1,50,0
26,D,CHINAPR,AFC,HAITI,1?€0,WIN,14,4_2_3_1,DF,STARTING,49,39,80%,0,3,0,25,17,68%,3,1,2,0,0,13,1,3,0,0,9,0,5,8,2,4,2,5,12,1,0,2,11,5,36,9,13,6,11237.7,3562.4,4461.4,2601.5,511.3,101.1,219,43,27.4,1,4,5,1,25,0
26,D,CHINAPR,AFC,HAITI,1?€0,WIN,14,4_2_3_1,MF,STARTING,38,34,89%,0,0,0,12,11,91%,0,0,0,0,0,45,14,0,1,1,5,24,18,3,1,0,0,4,7,0,0,1,4,5,5,3,2,2,8758,2993.5,3192.3,2288.5,251.4,32.4,163,19,26.5,1,4,5,1,33.33333333,0
26,D,CHINAPR,AFC,HAITI,1?€0,WIN,14,4_2_3_1,FW,STARTING,20,17,85%,0,0,0,6,5,83%,3,3,0,0,0,28,12,5,0,1,0,10,14,4,0,0,0,3,13,0,0,0,1,6,6,4,0,2,5370.2,1731.9,1920.9,1493.4,180.4,44,111,16,28.5,1,4,5,1,0,0
26,D,CHINAPR,AFC,HAITI,1?€0,WIN,14,4_2_3_1,FW,STARTING,38,32,84%,0,1,0,1,0,0%,6,4,2,2,0,14,4,0,1,0,3,6,4,4,1,1,1,8,34,0,0,1,1,10,25,14,3,4,9755.7,3539.4,3351.1,2078,655.6,131.7,165,47,28.8,1,4,5,1,25,0
26,D,CHINAPR,AFC,HAITI,1?€0,WIN,14,4_2_3_1,DF,Substitutions,1,0,0,0,0,0,1,0,0,0,0,0,0,0,89,4,29,6,11,25,14,25,0,0,2,0,1,2,0,1,1,2,0,1,0,0,2,1832,737,653.8,309.2,85,46.9,31,9,27.2,1,4,5,1,0,0
26,D,CHINAPR,AFC,HAITI,1?€0,WIN,14,4_2_3_1,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1,0,0
26,D,CHINAPR,AFC,HAITI,1?€0,WIN,14,4_2_3_1,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1,0,0
26,D,CHINAPR,AFC,HAITI,1?€0,WIN,14,4_2_3_1,MF,Substitutions,20,14,70%,0,3,2,6,4,66%,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,10,0,0,0,1,6,15,7,0,4,7876.4,2176.3,2974.9,2014,560.8,150.4,152,39,28,1,4,5,1,0,66.66666667
26,D,CHINAPR,AFC,HAITI,1?€0,WIN,14,4_2_3_1,FW,Substitutions,24,22,92%,0,0,0,7,6,85%,1,1,0,1,1,11,2,2,0,0,5,2,6,1,1,0,0,2,14,2,0,2,0,4,9,6,1,0,5955.8,2245.9,2081,1292.4,250.1,86.4,91,20,27.6,1,4,5,1,100,0
